"TOA5","CR300Series","CR300","11562","CR310.Std.10.04","CPU:RaZON_CR310_Rochester.CR300","62320","DataOut"
"TIMESTAMP","RECORD","RZ_Global_Irr","RZ_Direct_Irr","RZ_Diffuse_Irr","RZ_Pyrano_Temp_C","RZ_Pyrhelio_Temp_C","RZ_PRESS","RZ_Zenith_Ang","RZ_Azimuth_Ang","RZ_STAT","RZ_HHMM","Batt_V","Panel_T"
"TS","RN","W/m²","W/m²","W/m²","Deg C","Deg C","","Degrees","Degrees","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-12 21:05:00",2,148.3,0,148.3,25.9,24.3,1014,117.8642,262.6575,0,0,13.51,26.32
"2021-07-12 21:06:00",3,181.9,28.4,181.9,25.9,24.3,1014,118.0516,262.8085,0,0,13.52,26.24
"2021-07-12 21:07:00",4,0.1,269.1,0.1,25.9,24.6,1014,118.239,262.9597,0,0,13.52,26.07
"2021-07-12 21:08:00",5,0,0,0,25.9,24.6,1014,118.4265,263.111,0,0,13.51,25.91
"2021-07-12 21:09:00",6,0,0,0,25.9,24.5,1014,118.614,263.2625,0,0,13.51,26.17
"2021-07-12 21:10:00",7,0,0,0,25.8,24.4,1014,118.8016,263.4142,0,0,13.58,26.14
"2021-07-12 21:11:00",8,0,0,0,25.8,24.4,1014,118.9893,263.566,0,0,13.58,26.02
"2021-07-12 21:12:00",9,0,0,0,25.8,24.3,1014,119.177,263.7181,0,0,13.72,25.86
"2021-07-12 21:13:00",10,0,0,0,25.7,24.3,1014,119.3647,263.8703,0,0,13.6,25.97
"2021-07-12 21:14:00",11,0,0,0,25.6,24.2,1014,119.5525,264.0227,0,0,13.69,25.89
"2021-07-12 21:15:00",12,0,0,0,25.6,24.1,1014,119.7404,264.1753,0,0,13.51,25.9
"2021-07-12 21:16:00",13,0,0,0,25.5,24.1,1014,119.9283,264.3282,0,0,13.54,25.85
"2021-07-12 21:17:00",14,0,0,0,25.5,24,1014,120.1163,264.4812,0,0,13.54,25.73
"2021-07-12 21:18:00",15,0,0,0,25.4,24,1014,120.3043,264.6345,0,0,13.55,25.8
"2021-07-12 21:19:00",16,0,0,0,25.3,23.9,1014,120.4924,264.7879,0,0,13.55,25.72
"2021-07-12 21:20:00",17,0,0,0,25.2,23.8,1014,99.4692,310.0035,0,0,13.65,25.68
"2021-07-12 21:21:00",18,0,0,0,25.2,23.7,1014,99.6139,310.1876,0,0,13.7,25.64
"2021-07-12 21:22:00",19,0,0,0,25.2,23.7,1014,99.7581,310.372,0,0,13.69,25.65
"2021-07-12 21:23:00",20,0,0,0,25.2,23.7,1014,99.9019,310.5569,0,0,13.52,25.63
"2021-07-12 21:24:00",21,0,0,0,25.2,23.7,1014,100.0454,310.7421,0,0,13.7,25.46
"2021-07-12 21:25:00",22,0,0,0,25.3,23.7,1014,100.1884,310.9278,0,0,13.53,25.57
"2021-07-12 21:26:00",23,0,0,0,25.3,23.7,1014,100.331,311.1138,0,0,13.7,25.68
"2021-07-12 21:27:00",24,0,0,0,25.3,23.7,1014,100.4733,311.3003,0,0,13.52,25.72
"2021-07-12 21:28:00",25,0,0,0,25.4,23.7,1014,100.6151,311.4871,0,0,13.66,25.55
"2021-07-12 21:29:00",26,0,0,0,25.4,23.7,1014,100.7565,311.6744,0,0,13.69,25.78
"2021-07-12 21:30:00",27,0,0,0,25.5,23.8,1014,100.8975,311.862,0,0,13.5,25.69
"2021-07-12 21:31:00",28,0,0,0,25.5,23.8,1014,101.0381,312.0501,0,0,13.66,25.71
"2021-07-12 21:32:00",29,0,0,0,25.6,23.8,1014,101.1783,312.2386,0,0,13.51,25.89
"2021-07-12 21:33:00",30,0,0,0,25.6,23.8,1014,101.3181,312.4275,0,0,13.7,25.97
"2021-07-12 21:34:00",31,0,0,0,25.7,23.8,1014,101.4574,312.6168,0,0,13.53,25.98
"2021-07-12 21:35:00",32,0,0,0,25.7,23.9,1014,101.5963,312.8066,0,0,13.64,26.06
"2021-07-12 21:36:00",33,0,0,0,25.7,23.9,1014,101.7348,312.9967,0,0,13.7,25.88
"2021-07-12 21:37:00",34,0,0,0,25.8,23.9,1014,101.8729,313.1873,0,0,13.53,26.01
"2021-07-12 21:38:00",35,0,0,0,25.8,23.9,1014,102.0105,313.3783,0,0,13.6,26.01
"2021-07-12 21:39:00",36,0,0,0,25.8,23.9,1014,102.1477,313.5697,0,0,13.65,26.19
"2021-07-12 21:40:00",37,0,0,0,25.9,24,1014,102.2845,313.7616,0,0,13.69,25.99
"2021-07-12 21:41:00",38,0,0,0,25.9,24,1014,102.4208,313.9538,0,0,13.69,26.13
"2021-07-12 21:42:00",39,0,0,0,25.9,24,1014,102.5567,314.1465,0,0,13.54,26.15
"2021-07-12 21:43:00",40,0,0,0,25.9,24,1014,102.6919,314.3402,0,0,13.71,26.31
"2021-07-12 21:44:00",41,0,0,0,26,24,1014,102.8269,314.5337,0,0,13.7,26.38
"2021-07-12 21:45:00",42,0,0,0,26,24,1014,102.9614,314.7277,0,0,13.52,26.4
"2021-07-12 21:46:00",43,0,0,0,26,24.1,1014,103.0955,314.9221,0,0,13.63,26.44
"2021-07-12 21:47:00",44,0,0,0,26,24.1,1014,103.2291,315.117,0,0,13.6,26.48
"2021-07-12 21:48:00",45,0,0,0,26,24.1,1014,103.3623,315.3123,0,0,13.52,26.39
"2021-07-12 21:49:00",46,0,0,0,26.1,24.1,1014,103.4951,315.508,0,0,13.55,26.38
"2021-07-12 21:50:00",47,0,0,0,26.1,24.1,1014,103.6273,315.7042,0,0,13.69,26.49
"2021-07-12 21:51:00",48,0,0,0,26.1,24.1,1014,103.7591,315.9008,0,0,13.68,26.4
"2021-07-12 21:52:00",49,0,0,0,26.1,24.1,1014,103.8905,316.0979,0,0,13.7,26.64
"2021-07-12 21:53:00",50,0,0,0,26.1,24.2,1014,104.0214,316.2953,0,0,13.51,26.59
"2021-07-12 21:54:00",51,0,0,0,26.1,24.2,1014,104.1518,316.4933,0,0,13.67,26.7
"2021-07-12 21:55:00",52,0,0,0,26.2,24.2,1014,104.2817,316.6917,0,0,13.71,26.75
"2021-07-12 21:56:00",53,0,0,0,26.2,24.2,1014,104.4111,316.8905,0,0,13.5,26.55
"2021-07-12 21:57:00",54,0,0,0,26.2,24.2,1014,104.5401,317.0898,0,0,13.69,26.59
"2021-07-12 21:58:00",55,0,0,0,26.2,24.2,1014,104.6686,317.2895,0,0,13.51,26.81
"2021-07-12 21:59:00",56,0,0,0,26.2,24.2,1014,104.7966,317.4897,0,0,13.52,26.62
"2021-07-12 22:00:00",57,0,0,0,26.2,24.3,1014,104.9241,317.6903,0,0,13.7,26.73
"2021-07-12 22:01:00",58,0,0,0,26.2,24.3,1014,105.0511,317.8913,0,0,13.61,26.74
"2021-07-12 22:02:00",59,0,0,0,26.3,24.3,1014,105.1777,318.0929,0,0,13.6,26.86
"2021-07-12 22:03:00",60,0,0,0,26.3,24.3,1014,105.3037,318.2949,0,0,13.64,26.82
"2021-07-12 22:04:00",61,0,0,0,26.3,24.3,1014,105.4293,318.4973,0,0,13.51,26.84
"2021-07-12 22:05:00",62,0,0,0,26.3,24.3,1014,105.5543,318.7002,0,0,13.54,26.95
"2021-07-12 22:06:00",63,0,0,0,26.3,24.3,1014,105.6788,318.9035,0,0,13.7,26.98
"2021-07-12 22:07:00",64,0,0,0,26.3,24.4,1014,105.8029,319.1073,0,0,13.68,26.91
"2021-07-12 22:08:00",65,0,0,0,26.3,24.4,1014,105.9264,319.3116,0,0,13.7,27.01
"2021-07-12 22:09:00",66,0,0,0,26.3,24.4,1014,106.0494,319.5163,0,0,13.55,26.94
"2021-07-12 22:10:00",67,0,0,0,26.4,24.4,1014,106.1719,319.7215,0,0,13.7,26.97
"2021-07-12 22:11:00",68,0,0,0,26.4,24.4,1014,106.2939,319.9271,0,0,13.52,26.94
"2021-07-12 22:12:00",69,0,0,0,26.4,24.4,1014,106.4154,320.1332,0,0,13.66,27.09
"2021-07-12 22:13:00",70,0,0,0,26.4,24.4,1014,106.5363,320.3398,0,0,13.54,27.03
"2021-07-12 22:14:00",71,0,0,0,26.4,24.4,1014,106.6567,320.5468,0,0,13.71,27.01
"2021-07-12 22:15:00",72,0,0,0,26.4,24.4,1014,106.7766,320.7543,0,0,13.68,27.01
"2021-07-12 22:16:00",73,0,0,0,26.4,24.5,1014,106.896,320.9623,0,0,13.71,26.87
"2021-07-12 22:17:00",74,0,0,0,26.4,24.5,1014,107.0148,321.1707,0,0,13.65,27.17
"2021-07-12 22:18:00",75,0,0,0,26.5,24.5,1014,107.1331,321.3796,0,0,13.66,26.87
"2021-07-12 22:19:00",76,0,0,0,26.5,24.5,1014,107.2508,321.5889,0,0,13.63,27.14
"2021-07-12 22:20:00",77,0,0,0,26.5,24.5,1014,107.3681,321.7987,0,0,13.7,27.17
"2021-07-12 22:21:00",78,0,0,0,26.5,24.5,1014,107.4847,322.009,0,0,13.7,27.23
"2021-07-12 22:22:00",79,0,0,0,26.5,24.5,1014,107.6008,322.2198,0,0,13.51,27.17
"2021-07-12 22:23:00",80,0,0,0,26.5,24.5,1014,107.7165,322.4301,0,0,13.63,27.25
"2021-07-12 22:24:00",81,0,0,0,26.5,24.5,1014,107.8316,322.6418,0,0,13.7,27.15
"2021-07-12 22:25:00",82,0,0,0,26.5,24.6,1014,107.946,322.8539,0,0,13.63,27.03
"2021-07-12 22:26:00",83,0,0,0,26.6,24.6,1014,108.0599,323.0666,0,0,13.56,27.21
"2021-07-12 22:27:00",84,0,0,0,26.6,24.6,1014,108.1733,323.2797,0,0,13.55,27.3
"2021-07-12 22:28:00",85,0,0,0,26.6,24.6,1014,108.2861,323.4932,0,0,13.68,27.32
"2021-07-12 22:29:00",86,0,0,0,26.6,24.6,1014,108.3983,323.7072,0,0,13.65,27.33
"2021-07-12 22:30:00",87,0,0,0,26.6,24.6,1014,108.5099,323.9217,0,0,13.64,27.34
"2021-07-12 22:31:00",88,0,0,0,26.6,24.6,1014,108.621,324.1367,0,0,13.68,27.37
"2021-07-12 22:32:00",89,0,0,0,26.6,24.6,1014,108.7315,324.3522,0,0,13.63,27.36
"2021-07-12 22:33:00",90,0,0,0,26.6,24.6,1014,108.8414,324.5681,0,0,13.67,27.38
"2021-07-12 22:34:00",91,0,0,0,26.6,24.6,1014,108.9507,324.7844,0,0,13.56,27.25
"2021-07-12 22:35:00",92,0,0,0,26.6,24.6,1014,109.0595,325.0013,0,0,13.6,27.39
"2021-07-12 22:36:00",93,0,0,0,26.6,24.7,1014,109.1677,325.2186,0,0,13.68,27.26
"2021-07-12 22:37:00",94,0,0,0,26.6,24.7,1014,109.2753,325.4364,0,0,13.6,27.42
"2021-07-12 22:38:00",95,0,0,0,26.7,24.7,1014,109.3822,325.6547,0,0,13.5,27.41
"2021-07-12 22:39:00",96,0,0,0,26.7,24.7,1014,109.4886,325.8734,0,0,13.51,27.43
"2021-07-12 22:40:00",97,0,0,0,26.7,24.7,1014,109.5942,326.0915,0,0,13.62,27.37
"2021-07-12 22:41:00",98,0,0,0,26.7,24.7,1014,109.6995,326.3122,0,0,13.67,27.36
"2021-07-12 22:42:00",99,0,0,0,26.7,24.7,1014,109.8041,326.5323,0,0,13.47,27.46
"2021-07-12 22:43:00",100,0,0,0,26.7,24.7,1014,109.9081,326.7529,0,0,13.48,27.46
"2021-07-12 22:44:00",101,0,0,0,26.7,24.7,1014,110.0115,326.974,0,0,13.67,27.44
"2021-07-12 22:45:00",102,0,0,0,26.7,24.7,1014,110.1143,327.1956,0,0,13.48,27.35
"2021-07-12 22:46:00",103,0,0,0,26.7,24.7,1014,110.2164,327.4176,0,0,13.49,27.49
"2021-07-12 22:47:00",104,0,0,0,26.7,24.7,1014,110.3179,327.64,0,0,13.47,27.39
"2021-07-12 22:48:00",105,0,0,0,26.7,24.7,1014,110.4189,327.863,0,0,13.54,27.44
"2021-07-12 22:49:00",106,0,0,0,26.7,24.7,1014,110.5191,328.0864,0,0,13.57,27.52
"2021-07-12 22:50:00",107,0,0,0,26.7,24.8,1014,110.6188,328.3103,0,0,13.57,27.45
"2021-07-12 22:51:00",108,0,0,0,26.7,24.8,1014,110.7178,328.5346,0,0,13.6,27.5
"2021-07-12 22:52:00",109,0,0,0,26.7,24.8,1014,110.8163,328.7594,0,0,13.69,27.43
"2021-07-12 22:53:00",110,0,0,0,26.7,24.8,1014,110.914,328.9847,0,0,13.47,27.56
"2021-07-12 22:54:00",111,0,0,0,26.7,24.8,1014,111.0112,329.2104,0,0,13.68,27.45
"2021-07-12 22:55:00",112,0,0,0,26.8,24.8,1014,111.1076,329.4366,0,0,13.48,27.56
"2021-07-12 22:56:00",113,0,0,0,26.8,24.8,1014,111.2035,329.6632,0,0,13.46,27.47
"2021-07-12 22:57:00",114,0,0,0,26.8,24.8,1014,111.2987,329.8903,0,0,13.52,27.52
"2021-07-12 22:58:00",115,0,0,0,26.8,24.8,1014,111.3933,330.1179,0,0,13.61,27.59
"2021-07-12 22:59:00",116,0,0,0,26.8,24.8,1014,111.4872,330.3459,0,0,13.48,27.59
"2021-07-12 23:00:00",117,0,0,0,26.8,24.8,1014,111.5804,330.5744,0,0,13.67,27.53
"2021-07-12 23:01:00",118,0,0,0,26.8,24.8,1014,111.673,330.8034,0,0,13.57,27.53
"2021-07-12 23:02:00",119,0,0,0,26.8,24.8,1014,111.7649,331.0328,0,0,13.67,27.52
"2021-07-12 23:03:00",120,0,0,0,26.8,24.8,1014,111.8562,331.2626,0,0,13.67,27.51
"2021-07-12 23:04:00",121,0,0,0,26.8,24.8,1014,111.9468,331.4929,0,0,13.67,27.48
"2021-07-12 23:05:00",122,0,0,0,26.8,24.9,1014,112.0368,331.7236,0,0,13.52,27.56
"2021-07-12 23:06:00",123,0,0,0,26.9,24.9,1014,112.126,331.9548,0,0,13.67,27.53
"2021-07-12 23:07:00",124,0,0,0,26.9,24.9,1014,112.2146,332.1865,0,0,13.68,27.56
"2021-07-12 23:08:00",125,0,0,0,26.9,24.9,1014,112.3025,332.4186,0,0,13.48,27.65
"2021-07-12 23:09:00",126,0,0,0,26.9,24.9,1014,112.3898,332.6511,0,0,13.51,27.66
"2021-07-12 23:10:00",127,0,0,0,26.9,24.9,1014,112.4763,332.8841,0,0,13.48,27.66
"2021-07-12 23:11:00",128,0,0,0,26.9,24.9,1014,112.5622,333.1175,0,0,13.47,27.58
"2021-07-12 23:12:00",129,0,0,0,26.9,24.9,1014,112.6474,333.3514,0,0,13.64,27.61
"2021-07-12 23:13:00",130,0,0,0,26.9,24.9,1014,112.7319,333.5857,0,0,13.49,27.74
"2021-07-12 23:14:00",131,0,0,0,26.9,24.9,1014,112.8157,333.8204,0,0,13.59,27.69
"2021-07-12 23:15:00",132,0,0,0,26.9,24.9,1014,112.8988,334.0556,0,0,13.68,27.55
"2021-07-12 23:16:00",133,0,0,0,26.9,24.9,1014,112.9812,334.2912,0,0,13.67,27.58
"2021-07-12 23:17:00",134,0,0,0,26.9,24.9,1014,113.0629,334.5272,0,0,13.64,27.76
"2021-07-12 23:18:00",135,0,0,0,26.9,24.9,1014,113.1439,334.7637,0,0,13.49,27.71
"2021-07-12 23:19:00",136,0,0,0,26.9,24.9,1014,113.2242,335.0006,0,0,13.67,27.62
"2021-07-12 23:20:00",137,0,0,0,26.9,24.9,1014,113.3038,335.2379,0,0,13.48,27.72
"2021-07-12 23:21:00",138,0,0,0,26.9,24.9,1014,113.3827,335.4756,0,0,13.5,27.72
"2021-07-12 23:22:00",139,0,0,0,26.9,25,1014,113.4609,335.7138,0,0,13.52,27.73
"2021-07-12 23:23:00",140,0,0,0,26.9,25,1014,113.5383,335.9524,0,0,13.66,27.71
"2021-07-12 23:24:00",141,0,0,0,26.9,25,1014,113.6151,336.1914,0,0,13.46,27.55
"2021-07-12 23:25:00",142,0,0,0,26.9,25,1014,113.6911,336.4308,0,0,13.67,27.7
"2021-07-12 23:26:00",143,0,0,0,26.9,25,1014,113.7664,336.6706,0,0,13.65,27.67
"2021-07-12 23:27:00",144,0,0,0,26.9,25,1014,113.8409,336.9108,0,0,13.52,27.68
"2021-07-12 23:28:00",145,0,0,0,27,25,1014,113.9148,337.1514,0,0,13.51,27.71
"2021-07-12 23:29:00",146,0,0,0,27,25,1014,113.9878,337.3925,0,0,13.52,27.63
"2021-07-12 23:30:00",147,0,0,0,27,25,1014,114.0602,337.6339,0,0,13.62,27.77
"2021-07-12 23:31:00",148,0,0,0,27,25,1014,114.1318,337.8758,0,0,13.63,27.76
"2021-07-12 23:32:00",149,0,0,0,27,25,1014,114.2027,338.118,0,0,13.47,27.71
"2021-07-12 23:33:00",150,0,0,0,27,25,1014,114.2736,338.3616,0,0,13.63,27.59
"2021-07-12 23:34:00",151,0,0,0,27,25,1014,114.343,338.6046,0,0,13.66,27.66
"2021-07-12 23:35:00",152,0,0,0,27,25,1014,114.4117,338.848,0,0,13.52,27.8
"2021-07-12 23:36:00",153,0,0,0,27,25,1014,114.4796,339.0918,0,0,13.48,27.67
"2021-07-12 23:37:00",154,0,0,0,27,25,1014,114.5467,339.336,0,0,13.56,27.71
"2021-07-12 23:38:00",155,0,0,0,27,25,1014,114.6131,339.5805,0,0,13.58,27.69
"2021-07-12 23:39:00",156,0,0,0,27,25,1014,114.6788,339.8255,0,0,13.67,27.86
"2021-07-12 23:40:00",157,0,0,0,27,25,1014,114.7437,340.0708,0,0,13.62,27.82
"2021-07-12 23:41:00",158,0,0,0,27,25,1014,114.8078,340.3164,0,0,13.67,27.82
"2021-07-12 23:42:00",159,0,0,0,27,25,1014,114.8711,340.5625,0,0,13.55,27.71
"2021-07-12 23:43:00",160,0,0,0,27,25,1014,114.9337,340.8089,0,0,13.69,27.67
"2021-07-12 23:44:00",161,0,0,0,27,25.1,1014,114.9956,341.0557,0,0,13.48,27.67
"2021-07-12 23:45:00",162,0,0,0,27,25.1,1014,115.0566,341.3028,0,0,13.47,27.71
"2021-07-12 23:46:00",163,0,0,0,27,25.1,1014,115.1169,341.5503,0,0,13.5,27.83
"2021-07-12 23:47:00",164,0,0,0,27,25.1,1014,115.1764,341.7981,0,0,13.51,27.77
"2021-07-12 23:48:00",165,0,0,0,27,25.1,1014,115.2351,342.0463,0,0,13.63,27.75
"2021-07-12 23:49:00",166,0,0,0,27.1,25.1,1014,115.2931,342.2948,0,0,13.5,27.73
"2021-07-12 23:50:00",167,0,0,0,27.1,25.1,1014,115.3503,342.5437,0,0,13.66,27.71
"2021-07-12 23:51:00",168,0,0,0,27.1,25.1,1014,115.4067,342.7928,0,0,13.65,27.81
"2021-07-12 23:52:00",169,0,0,0,27.1,25.1,1014,115.4623,343.0424,0,0,13.67,27.78
"2021-07-12 23:53:00",170,0,0,0,27.1,25.1,1014,115.5171,343.2922,0,0,13.65,27.87
"2021-07-12 23:54:00",171,0,0,0,27.1,25.1,1014,115.5711,343.5424,0,0,13.68,27.78
"2021-07-12 23:55:00",172,0,0,0,27.1,25.1,1014,115.6243,343.7929,0,0,13.56,27.77
"2021-07-12 23:56:00",173,0,0,0,27,25.1,1014,115.6768,344.0437,0,0,13.57,27.79
"2021-07-12 23:57:00",174,0,0,0,26.9,25,1014,115.7284,344.2949,0,0,13.66,27.79
"2021-07-12 23:58:00",175,0,0,0,26.9,25,1014,115.7793,344.5463,0,0,13.48,27.8
"2021-07-12 23:59:00",176,0,0,0,26.8,24.9,1014,115.8293,344.798,0,0,13.6,27.78
"2021-07-13 00:00:00",177,0,0,0,26.7,24.9,1014,115.8786,345.0501,0,0,13.67,27.56
"2021-07-13 00:01:00",178,0,0,0,26.6,24.8,1014,115.927,345.3024,0,0,13.63,27.44
"2021-07-13 00:02:00",179,0,0,0,26.5,24.7,1014,115.9746,345.5551,0,0,13.67,27.47
"2021-07-13 00:03:00",180,0,0,0,26.4,24.6,1014,116.0215,345.808,0,0,13.48,27.37
"2021-07-13 00:04:00",181,0,0,0,26.3,24.6,1014,116.0675,346.0612,0,0,13.68,27.05
"2021-07-13 00:05:00",182,0,0,0,26.2,24.5,1014,116.1127,346.3147,0,0,13.66,26.94
"2021-07-13 00:06:00",183,0,0,0,26.1,24.4,1014,116.1571,346.5684,0,0,13.66,26.97
"2021-07-13 00:07:00",184,0,0,0,26.1,24.4,1014,116.2007,346.8225,0,0,13.67,26.77
"2021-07-13 00:08:00",185,0,0,0,26,24.3,1014,116.2434,347.0768,0,0,13.49,26.68
"2021-07-13 00:09:00",186,0,0,0,25.9,24.3,1014,116.2854,347.3313,0,0,13.63,26.58
"2021-07-13 00:10:00",187,0,0,0,25.9,24.2,1014,116.3265,347.5861,0,0,13.67,26.56
"2021-07-13 00:11:00",188,0,0,0,25.8,24.1,1014,116.3668,347.8412,0,0,13.67,26.14
"2021-07-13 00:12:00",189,0,0,0,25.8,24.1,1014,116.4063,348.0965,0,0,13.64,26.4
"2021-07-13 00:13:00",190,0,0,0,25.8,24.1,1014,116.445,348.3521,0,0,13.64,26.16
"2021-07-13 00:14:00",191,0,0,0,25.8,24.1,1014,116.4828,348.6079,0,0,13.68,26.17
"2021-07-13 00:15:00",192,0,0,0,25.8,24.1,1014,116.5198,348.8639,0,0,13.69,26.34
"2021-07-13 00:16:00",193,0,0,0,25.9,24.1,1014,116.556,349.1202,0,0,13.69,26.23
"2021-07-13 00:17:00",194,0,0,0,25.9,24.1,1014,116.5913,349.3767,0,0,13.69,26.2
"2021-07-13 00:18:00",195,0,0,0,25.9,24.1,1014,116.6259,349.6334,0,0,13.67,26.17
"2021-07-13 00:19:00",196,0,0,0,26,24.1,1014,116.6595,349.8903,0,0,13.69,26.33
"2021-07-13 00:20:00",197,0,0,0,26,24.1,1014,116.6924,350.1475,0,0,13.69,26.27
"2021-07-13 00:21:00",198,0,0,0,26,24.1,1014,116.7244,350.4048,0,0,13.7,26.45
"2021-07-13 00:22:00",199,0,0,0,26.1,24.2,1014,116.7556,350.6624,0,0,13.71,26.29
"2021-07-13 00:23:00",200,0,0,0,26.1,24.2,1014,116.7859,350.9201,0,0,13.68,26.5
"2021-07-13 00:24:00",201,0,0,0,26.1,24.2,1014,116.8154,351.178,0,0,13.7,26.54
"2021-07-13 00:25:00",202,0,0,0,26.2,24.2,1014,116.8441,351.4361,0,0,13.55,26.43
"2021-07-13 00:26:00",203,0,0,0,26.2,24.2,1014,116.871,351.6941,0,0,13.66,26.49
"2021-07-13 00:27:00",204,0,0,0,26.2,24.2,1014,116.898,351.9525,0,0,13.6,26.64
"2021-07-13 00:28:00",205,0,0,0,26.2,24.3,1014,116.9241,352.2112,0,0,13.49,26.67
"2021-07-13 00:29:00",206,0,0,0,26.3,24.3,1014,116.9494,352.47,0,0,13.51,26.58
"2021-07-13 00:30:00",207,0,0,0,26.3,24.3,1014,116.9739,352.7289,0,0,13.7,26.74
"2021-07-13 00:31:00",208,0,0,0,26.3,24.3,1014,116.9974,352.9881,0,0,13.51,26.64
"2021-07-13 00:32:00",209,0,0,0,26.3,24.3,1014,117.0202,353.2473,0,0,13.55,26.56
"2021-07-13 00:33:00",210,0,0,0,26.3,24.3,1014,117.0421,353.5067,0,0,13.71,26.66
"2021-07-13 00:34:00",211,0,0,0,26.3,24.3,1014,117.0631,353.7663,0,0,13.64,26.73
"2021-07-13 00:35:00",212,0,0,0,26.4,24.4,1014,117.0833,354.026,0,0,13.62,26.89
"2021-07-13 00:36:00",213,0,0,0,26.4,24.4,1014,117.1035,354.2853,0,0,13.63,26.85
"2021-07-13 00:37:00",214,0,0,0,26.4,24.4,1014,117.122,354.5453,0,0,13.51,26.85
"2021-07-13 00:38:00",215,0,0,0,26.4,24.4,1014,117.1388,354.8056,0,0,13.69,26.98
"2021-07-13 00:39:00",216,0,0,0,26.4,24.4,1014,117.1555,355.0658,0,0,13.58,26.84
"2021-07-13 00:40:00",217,0,0,0,26.4,24.4,1014,117.1715,355.3261,0,0,13.61,26.94
"2021-07-13 00:41:00",218,0,0,0,26.4,24.4,1014,117.1865,355.5864,0,0,13.66,27.08
"2021-07-13 00:42:00",219,0,0,0,26.4,24.4,1014,117.2007,355.8469,0,0,13.68,26.94
"2021-07-13 00:43:00",220,0,0,0,26.5,24.4,1014,117.2141,356.1074,0,0,13.49,26.97
"2021-07-13 00:44:00",221,0,0,0,26.5,24.5,1014,117.2266,356.3681,0,0,13.52,27.12
"2021-07-13 00:45:00",222,0,0,0,26.5,24.5,1014,117.2382,356.6288,0,0,13.65,27.13
"2021-07-13 00:46:00",223,0,0,0,26.5,24.5,1014,117.249,356.8896,0,0,13.55,27.08
"2021-07-13 00:47:00",224,0,0,0,26.5,24.5,1014,117.259,357.1504,0,0,13.66,27.11
"2021-07-13 00:48:00",225,0,0,0,26.5,24.5,1014,117.268,357.4113,0,0,13.68,27.19
"2021-07-13 00:49:00",226,0,0,0,26.5,24.5,1014,117.2762,357.6723,0,0,13.68,27.13
"2021-07-13 00:50:00",227,0,0,0,26.5,24.5,1014,117.2836,357.9333,0,0,13.5,27.09
"2021-07-13 00:51:00",228,0,0,0,26.5,24.5,1014,117.2901,358.1944,0,0,13.66,27.02
"2021-07-13 00:52:00",229,0,0,0,26.6,24.5,1014,117.2957,358.4555,0,0,13.49,27.27
"2021-07-13 00:53:00",230,0,0,0,26.6,24.6,1014,117.3004,358.7167,0,0,13.51,27.28
"2021-07-13 00:54:00",231,0,0,0,26.6,24.6,1014,117.3044,358.9778,0,0,13.67,27.16
"2021-07-13 00:55:00",232,0,0,0,26.6,24.6,1014,117.3074,359.239,0,0,13.66,27.18
"2021-07-13 00:56:00",233,0,0,0,26.6,24.6,1014,117.3096,359.5002,0,0,13.53,27.19
"2021-07-13 00:57:00",234,0,0,0,26.6,24.6,1014,117.3109,359.7615,0,0,13.58,27.3
"2021-07-13 00:58:00",235,0,0,0,26.6,24.6,1014,117.3114,0.0227,0,0,13.49,27.31
"2021-07-13 00:59:00",236,0,0,0,26.6,24.6,1014,117.3109,0.2839,0,0,13.53,27.41
"2021-07-13 01:00:00",237,0,0,0,26.6,24.6,1014,117.3097,0.5452,0,0,13.6,27.24
"2021-07-13 01:01:00",238,0,0,0,26.6,24.6,1014,117.3076,0.8064,0,0,13.68,27.41
"2021-07-13 01:02:00",239,0,0,0,26.6,24.6,1014,117.3046,1.0676,0,0,13.55,27.33
"2021-07-13 01:03:00",240,0,0,0,26.7,24.6,1014,117.3007,1.3287,0,0,13.65,27.43
"2021-07-13 01:04:00",241,0,0,0,26.7,24.6,1014,117.296,1.5899,0,0,13.66,27.35
"2021-07-13 01:05:00",242,0,0,0,26.7,24.7,1014,117.2904,1.851,0,0,13.66,27.46
"2021-07-13 01:06:00",243,0,0,0,26.7,24.7,1014,117.284,2.1121,0,0,13.47,27.41
"2021-07-13 01:07:00",244,0,0,0,26.7,24.7,1014,117.2767,2.3731,0,0,13.48,27.42
"2021-07-13 01:08:00",245,0,0,0,26.7,24.7,1014,117.2686,2.6341,0,0,13.66,27.49
